onset	duration	value	event	stim_file
6948	0	20	cross/white	n/a
7316	0	20	cross/white	n/a
7683	0	20	cross/white	n/a
7870	0	111	button_press	n/a
8418	0	20	cross/white	n/a
8611	0	111	button_press	n/a
9152	0	20	cross/white	n/a
9285	0	111	button_press	n/a
9887	0	20	cross/white	n/a
10020	0	111	button_press	n/a
10272	0	20	cross/white	n/a
10640	0	20	cross/white	n/a
10845	0	111	button_press	n/a
11375	0	20	cross/white	n/a
11555	0	111	button_press	n/a
12109	0	20	cross/white	n/a
12476	0	20	cross/white	n/a
12844	0	20	cross/white	n/a
13211	0	20	cross/white	n/a
13386	0	111	button_press	n/a
13946	0	20	cross/white	n/a
14145	0	111	button_press	n/a
14680	0	20	cross/white	n/a
15048	0	20	cross/white	n/a
15229	0	111	button_press	n/a
15782	0	20	cross/white	n/a
16150	0	20	cross/white	n/a
16517	0	20	cross/white	n/a
16692	0	111	button_press	n/a
17252	0	20	cross/white	n/a
17619	0	20	cross/white	n/a
17806	0	111	button_press	n/a
18023	0	200	feedback	n/a
18372	0	20	cross/white	n/a
18739	0	20	cross/white	n/a
19107	0	20	cross/white	n/a
19474	0	20	cross/white	n/a
19841	0	20	cross/white	n/a
20209	0	20	cross/white	n/a
20419	0	111	button_press	n/a
20865	0	111	button_press	n/a
21311	0	20	cross/white	n/a
21678	0	20	cross/white	n/a
21877	0	111	button_press	n/a
22413	0	20	cross/white	n/a
22780	0	20	cross/white	n/a
23147	0	20	cross/white	n/a
23334	0	111	button_press	n/a
23882	0	20	cross/white	n/a
24087	0	111	button_press	n/a
24617	0	20	cross/white	n/a
24984	0	20	cross/white	n/a
25351	0	20	cross/white	n/a
25544	0	111	button_press	n/a
26086	0	20	cross/white	n/a
26453	0	20	cross/white	n/a
26821	0	20	cross/white	n/a
27014	0	111	button_press	n/a
27555	0	20	cross/white	n/a
27923	0	20	cross/white	n/a
28103	0	111	button_press	n/a
28657	0	20	cross/white	n/a
28868	0	111	button_press	n/a
29392	0	200	feedback	n/a
29777	0	20	cross/white	n/a
30145	0	20	cross/white	n/a
30187	0	111	button_press	n/a
30512	0	20	cross/white	n/a
30879	0	20	cross/white	n/a
31247	0	20	cross/white	n/a
31428	0	111	button_press	n/a
31981	0	20	cross/white	n/a
32349	0	20	cross/white	n/a
32716	0	20	cross/white	n/a
32903	0	111	button_press	n/a
33349	0	111	button_press	n/a
33818	0	20	cross/white	n/a
34185	0	20	cross/white	n/a
34553	0	20	cross/white	n/a
34752	0	111	button_press	n/a
35287	0	20	cross/white	n/a
35655	0	20	cross/white	n/a
35842	0	111	button_press	n/a
36389	0	20	cross/white	n/a
36594	0	111	button_press	n/a
37124	0	20	cross/white	n/a
37491	0	20	cross/white	n/a
37678	0	111	button_press	n/a
38226	0	20	cross/white	n/a
38593	0	20	cross/white	n/a
38961	0	20	cross/white	n/a
39178	0	111	button_press	n/a
39695	0	20	cross/white	n/a
40063	0	20	cross/white	n/a
40274	0	111	button_press	n/a
40797	0	200	feedback	n/a
41833	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
41923	0	20	cross/white	n/a
42453	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
42586	0	20	cross/white	n/a
43158	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
43290	0	20	cross/white	n/a
43820	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
43911	0	20	cross/white	n/a
44417	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
44519	0	20	cross/white	n/a
45019	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
45115	0	20	cross/white	n/a
45609	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
45705	0	20	cross/white	n/a
