onset	duration	value	event	stim_file
101762	0	20	cross/white	n/a
102316	0	12	red/angry/standard/2	SHINEd_028_y_f_a_b.jpg
102448	0	20	cross/white	n/a
102503	0	111	button_press	n/a
103008	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
103123	0	20	cross/white	n/a
103671	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
103785	0	20	cross/white	n/a
104303	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
104399	0	20	cross/white	n/a
104923	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
105038	0	20	cross/white	n/a
105586	0	27	white/angry/standard/7	SHINEd_010_y_f_a_a.jpg
105700	0	20	cross/white	n/a
106254	0	31	red/happy/deviant/1	SHINEd_010_y_f_h_a.jpg
106381	0	20	cross/white	n/a
106441	0	111	button_press	n/a
106935	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
107055	0	20	cross/white	n/a
107585	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
107687	0	20	cross/white	n/a
108187	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
108283	0	20	cross/white	n/a
108777	0	35	red/happy/standard/5	SHINEd_025_y_m_h_b.jpg
108874	0	20	cross/white	n/a
108970	0	111	button_press	n/a
109385	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
109494	0	20	cross/white	n/a
110018	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
110132	0	20	cross/white	n/a
110686	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
110813	0	20	cross/white	n/a
111343	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
111445	0	20	cross/white	n/a
111957	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
112065	0	20	cross/white	n/a
112577	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
112679	0	20	cross/white	n/a
113179	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
113276	0	20	cross/white	n/a
113793	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
113908	0	20	cross/white	n/a
114432	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
114540	0	20	cross/white	n/a
115058	0	48	white/happy/standard/8	SHINEd_022_y_f_h_b.jpg
115166	0	20	cross/white	n/a
115678	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
115781	0	20	cross/white	n/a
116311	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
116425	0	20	cross/white	n/a
116931	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
117021	0	20	cross/white	n/a
117533	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
117653	0	20	cross/white	n/a
118178	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
118280	0	20	cross/white	n/a
118810	0	66	white/neutral/standard/6	SHINEd_008_y_m_n_b.jpg
118936	0	20	cross/white	n/a
119472	0	67	white/neutral/standard/7	SHINEd_016_y_m_n_b.jpg
119580	0	20	cross/white	n/a
120098	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
120201	0	20	cross/white	n/a
120731	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
120857	0	20	cross/white	n/a
121429	0	13	red/angry/standard/3	SHINEd_008_y_m_a_b.jpg
121562	0	20	cross/white	n/a
121646	0	111	button_press	n/a
122092	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
122188	0	20	cross/white	n/a
122676	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
122760	0	20	cross/white	n/a
123236	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
123326	0	20	cross/white	n/a
123802	0	27	white/angry/standard/7	SHINEd_010_y_f_a_a.jpg
123886	0	20	cross/white	n/a
124386	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
124494	0	20	cross/white	n/a
125018	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
125127	0	20	cross/white	n/a
125620	0	33	red/happy/standard/3	SHINEd_008_y_m_h_b.jpg
125705	0	20	cross/white	n/a
125813	0	111	button_press	n/a
126198	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
126307	0	20	cross/white	n/a
126825	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
126933	0	20	cross/white	n/a
127439	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
127529	0	20	cross/white	n/a
128005	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
128089	0	20	cross/white	n/a
128577	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
128667	0	20	cross/white	n/a
129155	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
129251	0	20	cross/white	n/a
129769	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
129890	0	20	cross/white	n/a
130420	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
130528	0	20	cross/white	n/a
131028	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
131118	0	20	cross/white	n/a
131594	0	27	white/angry/standard/7	SHINEd_010_y_f_a_a.jpg
131678	0	20	cross/white	n/a
132184	0	28	white/angry/standard/8	SHINEd_028_y_f_a_b.jpg
132299	0	20	cross/white	n/a
132841	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
132967	0	20	cross/white	n/a
133485	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
133575	0	20	cross/white	n/a
134051	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
134135	0	20	cross/white	n/a
134629	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
134737	0	20	cross/white	n/a
135279	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
135406	0	20	cross/white	n/a
135948	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
136062	0	20	cross/white	n/a
136586	0	27	white/angry/standard/7	SHINEd_010_y_f_a_a.jpg
136694	0	20	cross/white	n/a
137200	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
137297	0	20	cross/white	n/a
137815	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
137929	0	20	cross/white	n/a
138441	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
138537	0	20	cross/white	n/a
139031	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
139127	0	20	cross/white	n/a
139657	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
139790	0	20	cross/white	n/a
140350	0	66	white/neutral/standard/6	SHINEd_008_y_m_n_b.jpg
140470	0	20	cross/white	n/a
140994	0	67	white/neutral/standard/7	SHINEd_016_y_m_n_b.jpg
141096	0	20	cross/white	n/a
141626	0	68	white/neutral/standard/8	SHINEd_008_y_m_n_b.jpg
141753	0	20	cross/white	n/a
142301	0	31	red/happy/deviant/1	SHINEd_010_y_f_h_a.jpg
142421	0	20	cross/white	n/a
142488	0	111	button_press	n/a
142975	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
143108	0	20	cross/white	n/a
143668	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
143794	0	20	cross/white	n/a
144324	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
144421	0	20	cross/white	n/a
144950	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
145083	0	20	cross/white	n/a
145613	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
145709	0	20	cross/white	n/a
146203	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
146299	0	20	cross/white	n/a
146817	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
146938	0	20	cross/white	n/a
147474	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
147588	0	20	cross/white	n/a
148112	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
148220	0	20	cross/white	n/a
148720	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
148810	0	20	cross/white	n/a
149316	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
149431	0	20	cross/white	n/a
149967	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
150087	0	20	cross/white	n/a
150623	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
150731	0	20	cross/white	n/a
151279	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
151400	0	20	cross/white	n/a
151918	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
152008	0	20	cross/white	n/a
152490	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
152580	0	20	cross/white	n/a
153080	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
153188	0	20	cross/white	n/a
153730	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
153857	0	20	cross/white	n/a
154381	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
154477	0	20	cross/white	n/a
154983	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
155091	0	20	cross/white	n/a
155603	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
155705	0	20	cross/white	n/a
156218	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
156320	0	20	cross/white	n/a
156832	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
156940	0	20	cross/white	n/a
157440	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
157530	0	20	cross/white	n/a
158024	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
158126	0	20	cross/white	n/a
158620	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
158710	0	20	cross/white	n/a
159198	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
159294	0	20	cross/white	n/a
159788	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
159879	0	20	cross/white	n/a
160379	0	27	white/angry/standard/7	SHINEd_010_y_f_a_a.jpg
160481	0	20	cross/white	n/a
160987	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
161089	0	20	cross/white	n/a
161619	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
161745	0	20	cross/white	n/a
162293	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
162414	0	20	cross/white	n/a
162926	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
163016	0	20	cross/white	n/a
163492	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
163576	0	20	cross/white	n/a
164088	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
164214	0	20	cross/white	n/a
164762	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
164883	0	20	cross/white	n/a
165437	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
165563	0	20	cross/white	n/a
166087	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
166183	0	20	cross/white	n/a
166671	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
166762	0	20	cross/white	n/a
167285	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
167418	0	20	cross/white	n/a
167978	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
168104	0	20	cross/white	n/a
168658	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
168785	0	20	cross/white	n/a
169309	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
169405	0	20	cross/white	n/a
169929	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
170056	0	20	cross/white	n/a
170567	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
170652	0	20	cross/white	n/a
171127	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
171212	0	20	cross/white	n/a
171712	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
171826	0	20	cross/white	n/a
172350	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
172452	0	20	cross/white	n/a
172946	0	54	red/neutral/standard/4	SHINEd_022_y_f_n_a.jpg
173036	0	20	cross/white	n/a
173157	0	111	button_press	n/a
173536	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
173645	0	20	cross/white	n/a
174150	0	66	white/neutral/standard/6	SHINEd_008_y_m_n_b.jpg
174241	0	20	cross/white	n/a
174728	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
174825	0	20	cross/white	n/a
175337	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
175451	0	20	cross/white	n/a
175999	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
176132	0	20	cross/white	n/a
176686	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
176806	0	20	cross/white	n/a
177324	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
177414	0	20	cross/white	n/a
177926	0	36	red/happy/standard/6	SHINEd_028_y_f_h_a.jpg
178047	0	20	cross/white	n/a
178113	0	111	button_press	n/a
178571	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
178673	0	20	cross/white	n/a
179173	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
179269	0	20	cross/white	n/a
179781	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
179889	0	20	cross/white	n/a
180407	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
180515	0	20	cross/white	n/a
181009	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
181094	0	20	cross/white	n/a
181563	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
181648	0	20	cross/white	n/a
182165	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
182286	0	20	cross/white	n/a
182810	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
182906	0	20	cross/white	n/a
183406	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
183502	0	20	cross/white	n/a
184020	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
184141	0	20	cross/white	n/a
184677	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
184791	0	20	cross/white	n/a
185303	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
185399	0	20	cross/white	n/a
185929	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
186062	0	20	cross/white	n/a
186610	0	27	white/angry/standard/7	SHINEd_010_y_f_a_a.jpg
186724	0	20	cross/white	n/a
187266	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
187392	0	20	cross/white	n/a
187904	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
187989	0	20	cross/white	n/a
188494	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
188603	0	20	cross/white	n/a
189097	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
189181	0	20	cross/white	n/a
189657	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
189747	0	20	cross/white	n/a
190235	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
190331	0	20	cross/white	n/a
190837	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
190945	0	20	cross/white	n/a
191475	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
191596	0	20	cross/white	n/a
192144	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
192270	0	20	cross/white	n/a
192812	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
192926	0	20	cross/white	n/a
193450	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
193559	0	20	cross/white	n/a
194071	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
194173	0	20	cross/white	n/a
194685	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
194793	0	20	cross/white	n/a
195323	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
195444	0	20	cross/white	n/a
195980	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
196094	0	20	cross/white	n/a
196636	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
196762	0	20	cross/white	n/a
197286	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
197383	0	20	cross/white	n/a
197895	0	66	white/neutral/standard/6	SHINEd_008_y_m_n_b.jpg
198009	0	20	cross/white	n/a
198509	0	57	red/neutral/standard/7	SHINEd_031_y_m_n_a.jpg
198593	0	20	cross/white	n/a
