onset	duration	value	event	stim_file
47955	0	20	cross/white	n/a
48322	0	20	cross/white	n/a
48690	0	20	cross/white	n/a
49057	0	20	cross/white	n/a
49424	0	20	cross/white	n/a
49792	0	20	cross/white	n/a
50057	0	111	button_press	n/a
50442	0	111	button_press	n/a
50894	0	20	cross/white	n/a
51261	0	20	cross/white	n/a
51628	0	20	cross/white	n/a
51827	0	111	button_press	n/a
52363	0	20	cross/white	n/a
52730	0	20	cross/white	n/a
53098	0	20	cross/white	n/a
53309	0	111	button_press	n/a
53706	0	111	button_press	n/a
54200	0	20	cross/white	n/a
54567	0	20	cross/white	n/a
54802	0	111	button_press	n/a
55302	0	20	cross/white	n/a
55669	0	20	cross/white	n/a
56036	0	20	cross/white	n/a
56404	0	20	cross/white	n/a
56615	0	111	button_press	n/a
57012	0	111	button_press	n/a
57506	0	20	cross/white	n/a
57873	0	20	cross/white	n/a
58240	0	20	cross/white	n/a
58608	0	20	cross/white	n/a
58861	0	111	button_press	n/a
59071	0	200	feedback	n/a
59360	0	20	cross/white	n/a
59728	0	20	cross/white	n/a
60095	0	20	cross/white	n/a
60349	0	111	button_press	n/a
60830	0	20	cross/white	n/a
61197	0	20	cross/white	n/a
61426	0	111	button_press	n/a
61932	0	20	cross/white	n/a
62299	0	20	cross/white	n/a
62494	0	111	button_press	n/a
63046	0	20	cross/white	n/a
63413	0	20	cross/white	n/a
63618	0	111	button_press	n/a
64148	0	20	cross/white	n/a
64377	0	111	button_press	n/a
64883	0	20	cross/white	n/a
65250	0	20	cross/white	n/a
65617	0	20	cross/white	n/a
65822	0	111	button_press	n/a
66352	0	20	cross/white	n/a
66563	0	111	button_press	n/a
67087	0	20	cross/white	n/a
67454	0	20	cross/white	n/a
67821	0	20	cross/white	n/a
68008	0	111	button_press	n/a
68406	0	111	button_press	n/a
68923	0	20	cross/white	n/a
69291	0	20	cross/white	n/a
69658	0	20	cross/white	n/a
70025	0	20	cross/white	n/a
70242	0	111	button_press	n/a
70399	0	200	feedback	n/a
70778	0	20	cross/white	n/a
71145	0	20	cross/white	n/a
71513	0	20	cross/white	n/a
71724	0	111	button_press	n/a
72247	0	20	cross/white	n/a
72446	0	111	button_press	n/a
72982	0	20	cross/white	n/a
73199	0	111	button_press	n/a
73717	0	20	cross/white	n/a
74084	0	20	cross/white	n/a
74451	0	20	cross/white	n/a
74819	0	20	cross/white	n/a
75012	0	111	button_press	n/a
75427	0	111	button_press	n/a
75921	0	20	cross/white	n/a
76288	0	20	cross/white	n/a
76487	0	111	button_press	n/a
77023	0	20	cross/white	n/a
77390	0	20	cross/white	n/a
77757	0	20	cross/white	n/a
77950	0	111	button_press	n/a
78492	0	20	cross/white	n/a
78721	0	111	button_press	n/a
79227	0	20	cross/white	n/a
79594	0	20	cross/white	n/a
79787	0	111	button_press	n/a
80329	0	20	cross/white	n/a
80696	0	20	cross/white	n/a
80895	0	111	button_press	n/a
81431	0	20	cross/white	n/a
81798	0	200	feedback	n/a
82852	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
82984	0	20	cross/white	n/a
83520	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
83623	0	20	cross/white	n/a
84134	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
84225	0	20	cross/white	n/a
84731	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
84845	0	20	cross/white	n/a
85363	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
85465	0	20	cross/white	n/a
85983	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
86097	0	20	cross/white	n/a
86639	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
86766	0	20	cross/white	n/a
87296	0	48	white/happy/standard/8	SHINEd_022_y_f_h_b.jpg
87398	0	20	cross/white	n/a
87928	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
88049	0	20	cross/white	n/a
88591	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
88717	0	20	cross/white	n/a
89253	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
89361	0	20	cross/white	n/a
89885	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
89994	0	20	cross/white	n/a
90487	0	35	red/happy/standard/5	SHINEd_025_y_m_h_b.jpg
90578	0	20	cross/white	n/a
90771	0	111	button_press	n/a
91078	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
91192	0	20	cross/white	n/a
91710	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
91812	0	20	cross/white	n/a
92336	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
92457	0	20	cross/white	n/a
92968	0	13	red/angry/standard/3	SHINEd_008_y_m_a_b.jpg
93065	0	20	cross/white	n/a
93137	0	111	button_press	n/a
93571	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
93679	0	20	cross/white	n/a
94215	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
94347	0	20	cross/white	n/a
94871	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
94962	0	20	cross/white	n/a
95443	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
95534	0	20	cross/white	n/a
96070	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
96202	0	20	cross/white	n/a
96762	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
96889	0	20	cross/white	n/a
97431	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
97545	0	20	cross/white	n/a
98081	0	16	red/angry/standard/6	SHINEd_010_y_f_a_a.jpg
98195	0	20	cross/white	n/a
98250	0	111	button_press	n/a
98725	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
98840	0	20	cross/white	n/a
99333	0	32	red/happy/standard/2	SHINEd_037_y_m_h_a.jpg
99418	0	20	cross/white	n/a
99532	0	111	button_press	n/a
99924	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
100050	0	20	cross/white	n/a
100604	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
100725	0	20	cross/white	n/a
101249	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
101351	0	20	cross/white	n/a
101851	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
101947	0	20	cross/white	n/a
102435	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
102525	0	20	cross/white	n/a
103031	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
103145	0	20	cross/white	n/a
103681	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
103802	0	20	cross/white	n/a
104314	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
104410	0	20	cross/white	n/a
104910	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
105018	0	20	cross/white	n/a
105530	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
105638	0	20	cross/white	n/a
106180	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
106313	0	20	cross/white	n/a
106861	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
106975	0	20	cross/white	n/a
107511	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
107632	0	20	cross/white	n/a
108168	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
108282	0	20	cross/white	n/a
108788	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
108872	0	20	cross/white	n/a
109366	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
109468	0	20	cross/white	n/a
109956	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
110046	0	20	cross/white	n/a
110564	0	48	white/happy/standard/8	SHINEd_022_y_f_h_b.jpg
110691	0	20	cross/white	n/a
111233	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
111341	0	20	cross/white	n/a
111853	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
111955	0	20	cross/white	n/a
112455	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
112551	0	20	cross/white	n/a
113063	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
113184	0	20	cross/white	n/a
113720	0	15	red/angry/standard/5	SHINEd_010_y_f_a_a.jpg
113834	0	20	cross/white	n/a
113907	0	111	button_press	n/a
114370	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
114491	0	20	cross/white	n/a
115014	0	27	white/angry/standard/7	SHINEd_010_y_f_a_a.jpg
115111	0	20	cross/white	n/a
115623	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
115731	0	20	cross/white	n/a
116267	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
116393	0	20	cross/white	n/a
116935	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
117044	0	20	cross/white	n/a
117550	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
117634	0	20	cross/white	n/a
118146	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
118272	0	20	cross/white	n/a
118814	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
118929	0	20	cross/white	n/a
119452	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
119561	0	20	cross/white	n/a
