onset	duration	value	event	stim_file
212783	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
213313	0	20	cross/white	n/a
215529	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
216011	0	20	cross/white	n/a
218179	0	66	white/neutral/standard/6	SHINEd_008_y_m_n_b.jpg
218660	0	20	cross/white	n/a
220708	0	67	white/neutral/standard/7	SHINEd_016_y_m_n_b.jpg
221093	0	20	cross/white	n/a
223189	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
223694	0	20	cross/white	n/a
225911	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
226416	0	20	cross/white	n/a
228513	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
228921	0	20	cross/white	n/a
230897	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
231282	0	20	cross/white	n/a
233306	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
233739	0	20	cross/white	n/a
235762	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
236124	0	20	cross/white	n/a
238147	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
238581	0	20	cross/white	n/a
240580	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
240941	0	20	cross/white	n/a
242917	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
243326	0	20	cross/white	n/a
245277	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
245638	0	20	cross/white	n/a
247637	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
248071	0	20	cross/white	n/a
250239	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
250745	0	20	cross/white	n/a
252913	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
253370	0	20	cross/white	n/a
255345	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
255683	0	20	cross/white	n/a
257682	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
258140	0	20	cross/white	n/a
260332	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
260861	0	20	cross/white	n/a
262957	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
263294	0	20	cross/white	n/a
265221	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
265607	0	20	cross/white	n/a
267582	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
267943	0	20	cross/white	n/a
269942	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
270400	0	20	cross/white	n/a
272496	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
272929	0	20	cross/white	n/a
275073	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
275579	0	20	cross/white	n/a
277699	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
278108	0	20	cross/white	n/a
280107	0	66	white/neutral/standard/6	SHINEd_008_y_m_n_b.jpg
280493	0	20	cross/white	n/a
282564	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
283046	0	20	cross/white	n/a
285238	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
285744	0	20	cross/white	n/a
287912	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
288393	0	20	cross/white	n/a
290441	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
290826	0	20	cross/white	n/a
292801	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
293187	0	20	cross/white	n/a
295306	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
295836	0	20	cross/white	n/a
298004	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
298438	0	20	cross/white	n/a
300557	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
301039	0	20	cross/white	n/a
303159	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
303592	0	20	cross/white	n/a
305616	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
306001	0	20	cross/white	n/a
308025	0	11	red/angry/deviant/1	SHINEd_008_y_m_a_b.jpg
308458	0	20	cross/white	n/a
308965	0	111	button_press	n/a
310506	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
310939	0	20	cross/white	n/a
312962	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
313348	0	20	cross/white	n/a
315251	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
315588	0	20	cross/white	n/a
317491	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
317876	0	20	cross/white	n/a
320020	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
320550	0	20	cross/white	n/a
322695	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
323103	0	20	cross/white	n/a
325199	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
325681	0	20	cross/white	n/a
327824	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
328282	0	20	cross/white	n/a
330378	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
330811	0	20	cross/white	n/a
332931	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
333413	0	20	cross/white	n/a
335556	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
336014	0	20	cross/white	n/a
338062	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
338471	0	20	cross/white	n/a
340639	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
341169	0	20	cross/white	n/a
343409	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
343939	0	20	cross/white	n/a
346035	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
346420	0	20	cross/white	n/a
348420	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
348829	0	20	cross/white	n/a
350756	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
351093	0	20	cross/white	n/a
353164	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
353694	0	20	cross/white	n/a
355790	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
356151	0	20	cross/white	n/a
358199	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
358680	0	20	cross/white	n/a
360728	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
361089	0	20	cross/white	n/a
363064	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
363450	0	20	cross/white	n/a
365425	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
365786	0	20	cross/white	n/a
367762	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
368171	0	20	cross/white	n/a
369255	0	200	feedback	n/a
478323	0	111	button_press	n/a
479864	0	20	cross/white	n/a
482032	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
482538	0	20	cross/white	n/a
484706	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
485188	0	20	cross/white	n/a
487355	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
487837	0	20	cross/white	n/a
489933	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
490342	0	20	cross/white	n/a
492438	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
492920	0	20	cross/white	n/a
495112	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
495642	0	20	cross/white	n/a
497882	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
498387	0	20	cross/white	n/a
500507	0	66	white/neutral/standard/6	SHINEd_008_y_m_n_b.jpg
500941	0	20	cross/white	n/a
503036	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
503494	0	20	cross/white	n/a
505590	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
506047	0	20	cross/white	n/a
508215	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
508697	0	20	cross/white	n/a
510720	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
511057	0	20	cross/white	n/a
512936	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
513273	0	20	cross/white	n/a
515152	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
515514	0	20	cross/white	n/a
517561	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
518043	0	20	cross/white	n/a
520042	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
520379	0	20	cross/white	n/a
522451	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
522981	0	20	cross/white	n/a
525052	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
525414	0	20	cross/white	n/a
527316	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
527678	0	20	cross/white	n/a
529725	0	12	red/angry/standard/2	SHINEd_028_y_f_a_b.jpg
530231	0	20	cross/white	n/a
530786	0	111	button_press	n/a
532423	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
532929	0	20	cross/white	n/a
535024	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
535410	0	20	cross/white	n/a
537409	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
537843	0	20	cross/white	n/a
539866	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
540251	0	20	cross/white	n/a
542227	0	27	white/angry/standard/7	SHINEd_010_y_f_a_a.jpg
542612	0	20	cross/white	n/a
544683	0	28	white/angry/standard/8	SHINEd_028_y_f_a_b.jpg
545165	0	20	cross/white	n/a
547213	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
547574	0	20	cross/white	n/a
549597	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
550079	0	20	cross/white	n/a
552151	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
552536	0	20	cross/white	n/a
554512	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
554921	0	20	cross/white	n/a
556945	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
557353	0	20	cross/white	n/a
559353	0	66	white/neutral/standard/6	SHINEd_008_y_m_n_b.jpg
559714	0	20	cross/white	n/a
561785	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
562267	0	20	cross/white	n/a
564339	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
564748	0	20	cross/white	n/a
566772	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
567205	0	20	cross/white	n/a
569180	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
569542	0	20	cross/white	n/a
571493	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
571878	0	20	cross/white	n/a
574022	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
574552	0	20	cross/white	n/a
576599	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
576937	0	20	cross/white	n/a
578815	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
579153	0	20	cross/white	n/a
581152	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
581634	0	20	cross/white	n/a
583753	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
584187	0	20	cross/white	n/a
586162	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
586499	0	20	cross/white	n/a
588451	0	66	white/neutral/standard/6	SHINEd_008_y_m_n_b.jpg
588860	0	20	cross/white	n/a
590980	0	67	white/neutral/standard/7	SHINEd_016_y_m_n_b.jpg
591485	0	20	cross/white	n/a
593629	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
594087	0	20	cross/white	n/a
596110	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
596471	0	20	cross/white	n/a
598447	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
598832	0	20	cross/white	n/a
600879	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
601337	0	20	cross/white	n/a
603312	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
603650	0	20	cross/white	n/a
605528	0	66	white/neutral/standard/6	SHINEd_008_y_m_n_b.jpg
605890	0	20	cross/white	n/a
607793	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
608130	0	20	cross/white	n/a
610105	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
610538	0	20	cross/white	n/a
612682	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
613164	0	20	cross/white	n/a
615332	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
615814	0	20	cross/white	n/a
617837	0	35	red/happy/standard/5	SHINEd_025_y_m_h_b.jpg
618174	0	20	cross/white	n/a
618994	0	111	button_press	n/a
620198	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
620607	0	20	cross/white	n/a
622703	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
623112	0	20	cross/white	n/a
625160	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
625569	0	20	cross/white	n/a
627520	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
627857	0	20	cross/white	n/a
629881	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
630386	0	20	cross/white	n/a
632434	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
632771	0	20	cross/white	n/a
634723	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
635132	0	20	cross/white	n/a
637131	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
637516	0	20	cross/white	n/a
639517	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
639925	0	20	cross/white	n/a
641900	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
642262	0	20	cross/white	n/a
644261	0	14	red/angry/standard/4	SHINEd_020_y_f_a_b.jpg
644694	0	20	cross/white	n/a
645177	0	111	button_press	n/a
646694	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
647055	0	20	cross/white	n/a
649054	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
649512	0	20	cross/white	n/a
651704	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
652210	0	20	cross/white	n/a
654354	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
654787	0	20	cross/white	n/a
656762	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
657124	0	20	cross/white	n/a
659171	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
659677	0	20	cross/white	n/a
661869	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
662326	0	20	cross/white	n/a
664374	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
664759	0	20	cross/white	n/a
666807	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
667264	0	20	cross/white	n/a
669384	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
669866	0	20	cross/white	n/a
672058	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
672564	0	20	cross/white	n/a
674587	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
674924	0	20	cross/white	n/a
676923	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
677381	0	20	cross/white	n/a
679429	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
679814	0	20	cross/white	n/a
681837	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
682271	0	20	cross/white	n/a
684391	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
684872	0	20	cross/white	n/a
686945	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
687353	0	20	cross/white	n/a
689449	0	13	red/angry/standard/3	SHINEd_008_y_m_a_b.jpg
689931	0	20	cross/white	n/a
690486	0	111	button_press	n/a
692026	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
692460	0	20	cross/white	n/a
694483	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
694844	0	20	cross/white	n/a
696820	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
697181	0	20	cross/white	n/a
699204	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
699662	0	20	cross/white	n/a
701830	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
702336	0	20	cross/white	n/a
704359	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
704696	0	20	cross/white	n/a
706768	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
707298	0	20	cross/white	n/a
709417	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
709803	0	20	cross/white	n/a
711826	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
712260	0	20	cross/white	n/a
714379	0	17	17	SHINEd_028_y_f_a_b.jpg
714885	0	20	cross/white	n/a
715489	0	111	button_press	n/a
717077	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
717559	0	20	cross/white	n/a
719775	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
720305	0	20	cross/white	n/a
722400	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
722762	0	20	cross/white	n/a
724689	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
725050	0	20	cross/white	n/a
727026	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
727435	0	20	cross/white	n/a
729458	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
729795	0	20	cross/white	n/a
731819	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
732276	0	20	cross/white	n/a
734468	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
734998	0	20	cross/white	n/a
737190	0	33	red/happy/standard/3	SHINEd_008_y_m_h_b.jpg
737648	0	20	cross/white	n/a
738106	0	111	button_press	n/a
739720	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
740129	0	20	cross/white	n/a
742200	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
742658	0	20	cross/white	n/a
744850	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
745380	0	20	cross/white	n/a
747524	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
747933	0	20	cross/white	n/a
750077	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
750583	0	20	cross/white	n/a
