onset	duration	value	event	stim_file
13420	0	20	cross/white	n/a
14890	0	20	cross/white	n/a
16359	0	20	cross/white	n/a
17828	0	20	cross/white	n/a
19298	0	20	cross/white	n/a
20142	0	111	button_press	n/a
20767	0	20	cross/white	n/a
22236	0	20	cross/white	n/a
23706	0	20	cross/white	n/a
24405	0	111	button_press	n/a
25175	0	20	cross/white	n/a
26644	0	20	cross/white	n/a
28114	0	20	cross/white	n/a
29583	0	20	cross/white	n/a
30354	0	111	button_press	n/a
31052	0	20	cross/white	n/a
32522	0	20	cross/white	n/a
33221	0	111	button_press	n/a
33991	0	20	cross/white	n/a
35460	0	20	cross/white	n/a
36930	0	20	cross/white	n/a
37653	0	111	button_press	n/a
38399	0	20	cross/white	n/a
39868	0	20	cross/white	n/a
41337	0	20	cross/white	n/a
42013	0	111	button_press	n/a
42807	0	20	cross/white	n/a
44276	0	20	cross/white	n/a
45072	0	111	button_press	n/a
45746	0	20	cross/white	n/a
47215	0	20	cross/white	n/a
47939	0	111	button_press	n/a
48684	0	20	cross/white	n/a
49552	0	111	button_press	n/a
50153	0	20	cross/white	n/a
51623	0	20	cross/white	n/a
53092	0	20	cross/white	n/a
54562	0	20	cross/white	n/a
55261	0	111	button_press	n/a
56031	0	20	cross/white	n/a
57886	0	200	feedback	n/a
59042	0	20	cross/white	n/a
60511	0	20	cross/white	n/a
61980	0	20	cross/white	n/a
62921	0	111	button_press	n/a
63450	0	20	cross/white	n/a
64919	0	20	cross/white	n/a
65643	0	111	button_press	n/a
66388	0	20	cross/white	n/a
67858	0	20	cross/white	n/a
68413	0	111	button_press	n/a
69327	0	20	cross/white	n/a
70796	0	20	cross/white	n/a
71231	0	111	button_press	n/a
72266	0	20	cross/white	n/a
73735	0	20	cross/white	n/a
75204	0	20	cross/white	n/a
76554	0	111	button_press	n/a
76674	0	20	cross/white	n/a
78143	0	20	cross/white	n/a
79612	0	20	cross/white	n/a
81082	0	20	cross/white	n/a
82551	0	20	cross/white	n/a
84020	0	20	cross/white	n/a
84744	0	111	button_press	n/a
85490	0	20	cross/white	n/a
86406	0	111	button_press	n/a
86959	0	20	cross/white	n/a
88428	0	20	cross/white	n/a
89898	0	20	cross/white	n/a
90670	0	111	button_press	n/a
91367	0	20	cross/white	n/a
92836	0	20	cross/white	n/a
94306	0	20	cross/white	n/a
95775	0	20	cross/white	n/a
97244	0	20	cross/white	n/a
98016	0	111	button_press	n/a
98714	0	20	cross/white	n/a
100183	0	20	cross/white	n/a
101700	0	20	cross/white	n/a
102520	0	111	button_press	n/a
103170	0	200	feedback	n/a
104711	0	20	cross/white	n/a
106181	0	20	cross/white	n/a
107650	0	20	cross/white	n/a
108494	0	111	button_press	n/a
109119	0	20	cross/white	n/a
110589	0	20	cross/white	n/a
112058	0	20	cross/white	n/a
112782	0	111	button_press	n/a
113527	0	20	cross/white	n/a
114444	0	111	button_press	n/a
114997	0	20	cross/white	n/a
116466	0	20	cross/white	n/a
