onset	duration	value	event	stim_file
16728	0	20	cross/white	n/a
17096	0	20	cross/white	n/a
17385	0	111	button_press	n/a
17830	0	20	cross/white	n/a
18198	0	20	cross/white	n/a
18565	0	20	cross/white	n/a
18788	0	111	button_press	n/a
19300	0	20	cross/white	n/a
19667	0	20	cross/white	n/a
19842	0	111	button_press	n/a
20402	0	20	cross/white	n/a
20769	0	20	cross/white	n/a
20926	0	111	button_press	n/a
21504	0	20	cross/white	n/a
21871	0	20	cross/white	n/a
22238	0	20	cross/white	n/a
22425	0	111	button_press	n/a
22973	0	20	cross/white	n/a
23340	0	20	cross/white	n/a
23708	0	20	cross/white	n/a
24075	0	20	cross/white	n/a
24280	0	111	button_press	n/a
24810	0	20	cross/white	n/a
25177	0	20	cross/white	n/a
25364	0	111	button_press	n/a
25755	0	111	button_press	n/a
26279	0	20	cross/white	n/a
26646	0	20	cross/white	n/a
27014	0	20	cross/white	n/a
27213	0	111	button_press	n/a
27790	0	200	feedback	n/a
28134	0	20	cross/white	n/a
28501	0	20	cross/white	n/a
28868	0	20	cross/white	n/a
29236	0	20	cross/white	n/a
29411	0	111	button_press	n/a
29970	0	20	cross/white	n/a
30338	0	20	cross/white	n/a
30705	0	20	cross/white	n/a
31072	0	20	cross/white	n/a
31277	0	111	button_press	n/a
31807	0	20	cross/white	n/a
32048	0	111	button_press	n/a
32542	0	20	cross/white	n/a
32729	0	111	button_press	n/a
33276	0	20	cross/white	n/a
33644	0	20	cross/white	n/a
34011	0	20	cross/white	n/a
34198	0	111	button_press	n/a
34746	0	20	cross/white	n/a
35113	0	20	cross/white	n/a
35480	0	20	cross/white	n/a
35685	0	111	button_press	n/a
36215	0	20	cross/white	n/a
36582	0	20	cross/white	n/a
36751	0	111	button_press	n/a
37317	0	20	cross/white	n/a
37684	0	20	cross/white	n/a
37889	0	111	button_press	n/a
38299	0	111	button_press	n/a
38786	0	20	cross/white	n/a
39154	0	200	feedback	n/a
39539	0	20	cross/white	n/a
39906	0	20	cross/white	n/a
40274	0	20	cross/white	n/a
40641	0	20	cross/white	n/a
41008	0	20	cross/white	n/a
41376	0	20	cross/white	n/a
41569	0	111	button_press	n/a
42008	0	111	button_press	n/a
42478	0	20	cross/white	n/a
42845	0	20	cross/white	n/a
43212	0	20	cross/white	n/a
43393	0	111	button_press	n/a
43947	0	20	cross/white	n/a
44314	0	20	cross/white	n/a
44495	0	111	button_press	n/a
45049	0	20	cross/white	n/a
45416	0	20	cross/white	n/a
45784	0	20	cross/white	n/a
45953	0	111	button_press	n/a
46518	0	20	cross/white	n/a
46886	0	20	cross/white	n/a
