onset	duration	value	event	stim_file
42217	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
42302	0	20	cross/white	n/a
42801	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
42916	0	20	cross/white	n/a
43446	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
43524	0	111	button_press	n/a
44084	0	48	white/happy/standard/8	SHINEd_022_y_f_h_b.jpg
44193	0	20	cross/white	n/a
44728	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
44849	0	20	cross/white	n/a
45373	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
45475	0	20	cross/white	n/a
45975	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
46077	0	20	cross/white	n/a
46559	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
46643	0	20	cross/white	n/a
47143	0	35	red/happy/standard/5	SHINEd_025_y_m_h_b.jpg
47258	0	20	cross/white	n/a
47336	0	111	button_press	n/a
47757	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
47842	0	20	cross/white	n/a
48318	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
48408	0	20	cross/white	n/a
48908	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
49016	0	20	cross/white	n/a
49546	0	13	red/angry/standard/3	SHINEd_008_y_m_a_b.jpg
49672	0	20	cross/white	n/a
49781	0	111	button_press	n/a
50208	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
50323	0	20	cross/white	n/a
50859	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
50973	0	20	cross/white	n/a
51497	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
51599	0	20	cross/white	n/a
52123	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
52244	0	20	cross/white	n/a
52798	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
52930	0	20	cross/white	n/a
53460	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
53557	0	20	cross/white	n/a
54080	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
54207	0	20	cross/white	n/a
54725	0	16	red/angry/standard/6	SHINEd_010_y_f_a_a.jpg
54815	0	20	cross/white	n/a
54888	0	111	button_press	n/a
55339	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
55471	0	20	cross/white	n/a
56031	0	32	red/happy/standard/2	SHINEd_037_y_m_h_a.jpg
56158	0	20	cross/white	n/a
56194	0	111	button_press	n/a
56688	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
56772	0	20	cross/white	n/a
57284	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
57417	0	20	cross/white	n/a
57971	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
58091	0	20	cross/white	n/a
58603	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
58699	0	20	cross/white	n/a
59211	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
59325	0	20	cross/white	n/a
59333	20	111	button_press	n/a
59843	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
59946	0	20	cross/white	n/a
60464	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
60584	0	20	cross/white	n/a
61108	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
61210	0	20	cross/white	n/a
61734	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
61855	0	20	cross/white	n/a
62379	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
62481	0	20	cross/white	n/a
62987	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
63089	0	20	cross/white	n/a
63601	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
63709	0	20	cross/white	n/a
64233	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
64342	0	20	cross/white	n/a
64847	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
64944	0	20	cross/white	n/a
65474	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
65606	0	20	cross/white	n/a
66172	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
66305	0	20	cross/white	n/a
66853	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
66967	0	20	cross/white	n/a
67467	0	48	white/happy/standard/8	SHINEd_022_y_f_h_b.jpg
67551	0	20	cross/white	n/a
68039	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
68141	0	20	cross/white	n/a
68665	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
68786	0	20	cross/white	n/a
69334	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
69466	0	20	cross/white	n/a
70002	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
70105	0	20	cross/white	n/a
70622	0	15	red/angry/standard/5	SHINEd_010_y_f_a_a.jpg
70743	0	20	cross/white	n/a
70791	0	111	button_press	n/a
71291	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
71417	0	20	cross/white	n/a
71971	0	27	white/angry/standard/7	SHINEd_010_y_f_a_a.jpg
72098	0	20	cross/white	n/a
72628	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
72724	0	20	cross/white	n/a
73254	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
73386	0	20	cross/white	n/a
73916	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
74013	0	20	cross/white	n/a
74513	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
74615	0	20	cross/white	n/a
75103	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
75187	0	20	cross/white	n/a
75693	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
75813	0	20	cross/white	n/a
76331	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
76427	0	20	cross/white	n/a
76915	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
77000	0	20	cross/white	n/a
77481	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
77572	0	20	cross/white	n/a
78059	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
78156	0	20	cross/white	n/a
78680	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
78806	0	20	cross/white	n/a
79336	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
79438	0	20	cross/white	n/a
79938	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
80035	0	20	cross/white	n/a
80541	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
80643	0	20	cross/white	n/a
81155	0	35	red/happy/standard/5	SHINEd_025_y_m_h_b.jpg
81269	0	20	cross/white	n/a
81324	0	111	button_press	n/a
81793	0	36	red/happy/standard/6	SHINEd_028_y_f_h_a.jpg
81907	0	20	cross/white	n/a
82064	0	111	button_press	n/a
82449	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
82576	0	20	cross/white	n/a
83124	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
83244	0	20	cross/white	n/a
83750	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
83840	0	20	cross/white	n/a
84334	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
84437	0	20	cross/white	n/a
84930	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
85027	0	20	cross/white	n/a
85545	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
85665	0	20	cross/white	n/a
86195	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
86303	0	20	cross/white	n/a
86827	0	12	red/angry/standard/2	SHINEd_028_y_f_a_b.jpg
86942	0	20	cross/white	n/a
87020	0	111	button_press	n/a
87453	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
87550	0	20	cross/white	n/a
88074	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
88200	0	20	cross/white	n/a
88742	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
88857	0	20	cross/white	n/a
89368	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
89465	0	20	cross/white	n/a
89947	0	27	white/angry/standard/7	SHINEd_010_y_f_a_a.jpg
90031	0	20	cross/white	n/a
90507	0	31	red/happy/deviant/1	SHINEd_010_y_f_h_a.jpg
90597	0	20	cross/white	n/a
90706	0	111	button_press	n/a
91073	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
91157	0	20	cross/white	n/a
91675	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
91807	0	20	cross/white	n/a
92355	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
92470	0	20	cross/white	n/a
92970	0	35	red/happy/standard/5	SHINEd_025_y_m_h_b.jpg
93054	0	20	cross/white	n/a
93144	0	111	button_press	n/a
93542	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
93638	0	20	cross/white	n/a
94144	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
94258	0	20	cross/white	n/a
94782	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
94890	0	20	cross/white	n/a
95420	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
95541	0	20	cross/white	n/a
96047	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
96137	0	20	cross/white	n/a
96619	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
96715	0	20	cross/white	n/a
97191	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
97275	0	20	cross/white	n/a
97763	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
97865	0	20	cross/white	n/a
98383	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
98492	0	20	cross/white	n/a
98997	0	48	white/happy/standard/8	SHINEd_022_y_f_h_b.jpg
99094	0	20	cross/white	n/a
99618	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
99744	0	20	cross/white	n/a
100304	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
100437	0	20	cross/white	n/a
100973	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
101069	0	20	cross/white	n/a
101575	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
101677	0	20	cross/white	n/a
102171	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
102261	0	20	cross/white	n/a
102761	0	66	white/neutral/standard/6	SHINEd_008_y_m_n_b.jpg
102869	0	20	cross/white	n/a
103363	0	67	white/neutral/standard/7	SHINEd_016_y_m_n_b.jpg
103448	0	20	cross/white	n/a
103959	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
104080	0	20	cross/white	n/a
104634	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
104766	0	20	cross/white	n/a
105302	0	13	red/angry/standard/3	SHINEd_008_y_m_a_b.jpg
105411	0	20	cross/white	n/a
105483	0	111	button_press	n/a
105923	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
106025	0	20	cross/white	n/a
106555	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
106687	0	20	cross/white	n/a
107205	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
107289	0	20	cross/white	n/a
107795	0	27	white/angry/standard/7	SHINEd_010_y_f_a_a.jpg
107916	0	20	cross/white	n/a
108452	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
108566	0	20	cross/white	n/a
109084	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
109192	0	20	cross/white	n/a
109698	0	33	red/happy/standard/3	SHINEd_008_y_m_h_b.jpg
109789	0	20	cross/white	n/a
109867	0	111	button_press	n/a
110264	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
110349	0	20	cross/white	n/a
110842	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
110957	0	20	cross/white	n/a
111493	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
111613	0	20	cross/white	n/a
112137	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
112239	0	20	cross/white	n/a
112739	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
112836	0	20	cross/white	n/a
113347	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
113456	0	20	cross/white	n/a
113968	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
114070	0	20	cross/white	n/a
114564	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
114660	0	20	cross/white	n/a
115148	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
115238	0	20	cross/white	n/a
115750	0	27	white/angry/standard/7	SHINEd_010_y_f_a_a.jpg
115871	0	20	cross/white	n/a
116395	0	28	white/angry/standard/8	SHINEd_028_y_f_a_b.jpg
116497	0	20	cross/white	n/a
116991	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
117075	0	20	cross/white	n/a
117581	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
117701	0	20	cross/white	n/a
118237	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
118352	0	20	cross/white	n/a
118851	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
118936	0	20	cross/white	n/a
119454	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
119574	0	20	cross/white	n/a
120110	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
120224	0	20	cross/white	n/a
120772	0	27	white/angry/standard/7	SHINEd_010_y_f_a_a.jpg
120905	0	20	cross/white	n/a
121471	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
121597	0	20	cross/white	n/a
122128	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
122230	0	20	cross/white	n/a
122742	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
122850	0	20	cross/white	n/a
123344	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
123428	0	20	cross/white	n/a
123922	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
124030	0	20	cross/white	n/a
124566	0	66	white/neutral/standard/6	SHINEd_008_y_m_n_b.jpg
124693	0	20	cross/white	n/a
125223	0	67	white/neutral/standard/7	SHINEd_016_y_m_n_b.jpg
125319	0	20	cross/white	n/a
125843	0	68	white/neutral/standard/8	SHINEd_008_y_m_n_b.jpg
125975	0	20	cross/white	n/a
126541	0	31	red/happy/deviant/1	SHINEd_010_y_f_h_a.jpg
126668	0	20	cross/white	n/a
126716	0	111	button_press	n/a
127204	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
127312	0	20	cross/white	n/a
127806	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
127890	0	20	cross/white	n/a
128366	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
128456	0	20	cross/white	n/a
128956	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
129064	0	20	cross/white	n/a
129600	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
129727	0	20	cross/white	n/a
130269	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
130377	0	20	cross/white	n/a
130889	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
130997	0	20	cross/white	n/a
131491	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
131576	0	20	cross/white	n/a
132081	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
132208	0	20	cross/white	n/a
132750	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
132858	0	20	cross/white	n/a
133394	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
133521	0	20	cross/white	n/a
134075	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
134201	0	20	cross/white	n/a
134761	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
134888	0	20	cross/white	n/a
135430	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
135544	0	20	cross/white	n/a
136092	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
136224	0	20	cross/white	n/a
136791	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
136923	0	20	cross/white	n/a
137465	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
137573	0	20	cross/white	n/a
138079	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
138170	0	20	cross/white	n/a
138681	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
138802	0	20	cross/white	n/a
139350	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
139476	0	20	cross/white	n/a
140000	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
140096	0	20	cross/white	n/a
140584	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
140669	0	20	cross/white	n/a
141180	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
141289	0	20	cross/white	n/a
141825	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
141945	0	20	cross/white	n/a
142475	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
142571	0	20	cross/white	n/a
143077	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
143186	0	20	cross/white	n/a
143692	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
143788	0	20	cross/white	n/a
144294	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
144402	0	20	cross/white	n/a
144902	0	27	white/angry/standard/7	SHINEd_010_y_f_a_a.jpg
144986	0	20	cross/white	n/a
145504	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
145637	0	20	cross/white	n/a
146160	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
146251	0	20	cross/white	n/a
146757	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
146871	0	20	cross/white	n/a
147407	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
147527	0	20	cross/white	n/a
148039	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
148130	0	20	cross/white	n/a
148642	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
148756	0	20	cross/white	n/a
149274	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
149376	0	20	cross/white	n/a
149900	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
150021	0	20	cross/white	n/a
150575	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
150707	0	20	cross/white	n/a
151237	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
151333	0	20	cross/white	n/a
151839	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
151947	0	20	cross/white	n/a
152465	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
152574	0	20	cross/white	n/a
153098	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
153212	0	20	cross/white	n/a
153724	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
153814	0	20	cross/white	n/a
154320	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
154435	0	20	cross/white	n/a
154976	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
155103	0	20	cross/white	n/a
155639	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
155747	0	20	cross/white	n/a
156247	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
156337	0	20	cross/white	n/a
156861	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
156988	0	20	cross/white	n/a
157524	0	54	red/neutral/standard/4	SHINEd_022_y_f_n_a.jpg
157626	0	20	cross/white	n/a
157711	0	111	button_press	n/a
158114	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
158198	0	20	cross/white	n/a
158704	0	66	white/neutral/standard/6	SHINEd_008_y_m_n_b.jpg
158824	0	20	cross/white	n/a
159366	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
159481	0	20	cross/white	n/a
160017	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
160137	0	20	cross/white	n/a
160661	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
160763	0	20	cross/white	n/a
161257	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
161348	0	20	cross/white	n/a
161842	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
161944	0	20	cross/white	n/a
162432	0	36	red/happy/standard/6	SHINEd_028_y_f_h_a.jpg
162516	0	20	cross/white	n/a
162649	0	111	button_press	n/a
162992	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
163082	0	20	cross/white	n/a
163576	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
163672	0	20	cross/white	n/a
164172	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
164274	0	20	cross/white	n/a
164768	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
164858	0	20	cross/white	n/a
165352	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
165448	0	20	cross/white	n/a
165972	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
166099	0	20	cross/white	n/a
166617	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
166707	0	20	cross/white	n/a
167225	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
167351	0	20	cross/white	n/a
167905	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
168032	0	20	cross/white	n/a
168586	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
168712	0	20	cross/white	n/a
169242	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
169339	0	20	cross/white	n/a
169850	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
169965	0	20	cross/white	n/a
170507	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
170633	0	20	cross/white	n/a
171145	0	27	white/angry/standard/7	SHINEd_010_y_f_a_a.jpg
171229	0	20	cross/white	n/a
171735	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
171856	0	20	cross/white	n/a
172374	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
172470	0	20	cross/white	n/a
172958	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
173042	0	20	cross/white	n/a
173548	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
173668	0	20	cross/white	n/a
174222	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
174349	0	20	cross/white	n/a
174873	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
174969	0	20	cross/white	n/a
175469	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
175571	0	20	cross/white	n/a
176089	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
176203	0	20	cross/white	n/a
176733	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
176848	0	20	cross/white	n/a
177378	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
177492	0	20	cross/white	n/a
178004	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
178100	0	20	cross/white	n/a
178624	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
178751	0	20	cross/white	n/a
179311	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
179443	0	20	cross/white	n/a
179979	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
180082	0	20	cross/white	n/a
180593	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
180702	0	20	cross/white	n/a
181226	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
181340	0	20	cross/white	n/a
181888	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
182021	0	20	cross/white	n/a
182551	0	66	white/neutral/standard/6	SHINEd_008_y_m_n_b.jpg
182647	0	20	cross/white	n/a
