onset	duration	value	event	stim_file
11498	0	20	cross/white	n/a
11866	0	20	cross/white	n/a
12167	0	111	button_press	n/a
12600	0	20	cross/white	n/a
12799	0	111	button_press	n/a
13335	0	20	cross/white	n/a
13702	0	20	cross/white	n/a
14070	0	20	cross/white	n/a
14257	0	111	button_press	n/a
14804	0	20	cross/white	n/a
15172	0	20	cross/white	n/a
15359	0	111	button_press	n/a
15906	0	20	cross/white	n/a
16129	0	111	button_press	n/a
16641	0	20	cross/white	n/a
17008	0	20	cross/white	n/a
17376	0	20	cross/white	n/a
17743	0	20	cross/white	n/a
17960	0	111	button_press	n/a
18478	0	20	cross/white	n/a
18845	0	20	cross/white	n/a
19074	0	111	button_press	n/a
19580	0	20	cross/white	n/a
19779	0	111	button_press	n/a
20314	0	20	cross/white	n/a
20507	0	111	button_press	n/a
21049	0	20	cross/white	n/a
21416	0	20	cross/white	n/a
21609	0	111	button_press	n/a
22151	0	20	cross/white	n/a
22609	0	200	feedback	n/a
22904	0	20	cross/white	n/a
23271	0	20	cross/white	n/a
23638	0	20	cross/white	n/a
24006	0	20	cross/white	n/a
24373	0	20	cross/white	n/a
24572	0	111	button_press	n/a
25108	0	20	cross/white	n/a
25475	0	20	cross/white	n/a
25668	0	111	button_press	n/a
26210	0	20	cross/white	n/a
26577	0	20	cross/white	n/a
26770	0	111	button_press	n/a
27312	0	20	cross/white	n/a
27679	0	20	cross/white	n/a
28046	0	20	cross/white	n/a
28233	0	111	button_press	n/a
28679	0	111	button_press	n/a
29148	0	20	cross/white	n/a
29516	0	20	cross/white	n/a
29883	0	20	cross/white	n/a
30250	0	20	cross/white	n/a
30449	0	111	button_press	n/a
30985	0	20	cross/white	n/a
31214	0	111	button_press	n/a
31720	0	20	cross/white	n/a
31931	0	111	button_press	n/a
32454	0	20	cross/white	n/a
32822	0	20	cross/white	n/a
33021	0	111	button_press	n/a
33556	0	20	cross/white	n/a
33924	0	200	feedback	n/a
34309	0	20	cross/white	n/a
34676	0	20	cross/white	n/a
35044	0	20	cross/white	n/a
35237	0	111	button_press	n/a
35700	0	111	button_press	n/a
36146	0	20	cross/white	n/a
36513	0	20	cross/white	n/a
36880	0	20	cross/white	n/a
37248	0	20	cross/white	n/a
37453	0	111	button_press	n/a
37982	0	20	cross/white	n/a
38350	0	20	cross/white	n/a
38555	0	111	button_press	n/a
39084	0	20	cross/white	n/a
39295	0	111	button_press	n/a
39819	0	20	cross/white	n/a
40012	0	111	button_press	n/a
40554	0	20	cross/white	n/a
40921	0	20	cross/white	n/a
41186	0	111	button_press	n/a
41656	0	20	cross/white	n/a
42023	0	20	cross/white	n/a
42390	0	20	cross/white	n/a
42758	0	20	cross/white	n/a
42957	0	111	button_press	n/a
43492	0	20	cross/white	n/a
43740	0	111	button_press	n/a
44227	0	20	cross/white	n/a
44594	0	20	cross/white	n/a
44962	0	20	cross/white	n/a
45167	0	111	button_press	n/a
45329	111	200	feedback	n/a
46347	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
46431	0	20	cross/white	n/a
46913	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
46997	0	20	cross/white	n/a
47479	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
47539	0	111	button_press	n/a
