onset	duration	value	event	stim_file
42834	0	20	cross/white	n/a
43201	0	20	cross/white	n/a
43569	0	20	cross/white	n/a
43936	0	20	cross/white	n/a
44303	0	20	cross/white	n/a
44527	0	111	button_press	n/a
45038	0	20	cross/white	n/a
45405	0	20	cross/white	n/a
45592	0	111	button_press	n/a
46140	0	20	cross/white	n/a
46507	0	20	cross/white	n/a
46700	0	111	button_press	n/a
47242	0	20	cross/white	n/a
47609	0	20	cross/white	n/a
47790	0	111	button_press	n/a
48344	0	20	cross/white	n/a
48711	0	20	cross/white	n/a
49079	0	20	cross/white	n/a
49278	0	111	button_press	n/a
49813	0	20	cross/white	n/a
50181	0	20	cross/white	n/a
50374	0	111	button_press	n/a
50813	0	111	button_press	n/a
51283	0	20	cross/white	n/a
51650	0	20	cross/white	n/a
52017	0	20	cross/white	n/a
52204	0	111	button_press	n/a
52752	0	20	cross/white	n/a
53119	0	20	cross/white	n/a
53487	0	20	cross/white	n/a
53686	0	111	button_press	n/a
53878	0	200	feedback	n/a
54239	0	20	cross/white	n/a
54607	0	20	cross/white	n/a
54974	0	20	cross/white	n/a
55257	0	111	button_press	n/a
55709	0	20	cross/white	n/a
56076	0	20	cross/white	n/a
56257	0	111	button_press	n/a
56655	0	111	button_press	n/a
57178	0	20	cross/white	n/a
57545	0	20	cross/white	n/a
57913	0	20	cross/white	n/a
58280	0	20	cross/white	n/a
58473	0	111	button_press	n/a
59015	0	20	cross/white	n/a
59214	0	111	button_press	n/a
59749	0	20	cross/white	n/a
60117	0	20	cross/white	n/a
60484	0	20	cross/white	n/a
60689	0	111	button_press	n/a
61063	0	111	button_press	n/a
61586	0	20	cross/white	n/a
61953	0	20	cross/white	n/a
62152	0	111	button_press	n/a
62688	0	20	cross/white	n/a
63055	0	20	cross/white	n/a
63254	0	111	button_press	n/a
63790	0	20	cross/white	n/a
64157	0	20	cross/white	n/a
64525	0	20	cross/white	n/a
64748	0	111	button_press	n/a
65259	0	200	feedback	n/a
65645	0	20	cross/white	n/a
66012	0	20	cross/white	n/a
66379	0	20	cross/white	n/a
66747	0	20	cross/white	n/a
67114	0	20	cross/white	n/a
67301	0	111	button_press	n/a
67849	0	20	cross/white	n/a
68216	0	20	cross/white	n/a
68583	0	20	cross/white	n/a
68783	0	111	button_press	n/a
69318	0	20	cross/white	n/a
69511	0	111	button_press	n/a
70053	0	20	cross/white	n/a
70420	0	20	cross/white	n/a
70601	0	111	button_press	n/a
