onset	duration	value	event	stim_file
5617	0	20	cross/white	n/a
5984	0	20	cross/white	n/a
6352	0	20	cross/white	n/a
6719	0	20	cross/white	n/a
6785	0	111	button_press	n/a
7086	0	20	cross/white	n/a
7340	0	111	button_press	n/a
7821	0	20	cross/white	n/a
8188	0	20	cross/white	n/a
8478	0	111	button_press	n/a
8923	0	20	cross/white	n/a
9290	0	20	cross/white	n/a
9658	0	20	cross/white	n/a
10025	0	20	cross/white	n/a
10392	0	20	cross/white	n/a
10748	0	111	button_press	n/a
11127	0	20	cross/white	n/a
11494	0	20	cross/white	n/a
11663	0	111	button_press	n/a
12229	0	20	cross/white	n/a
12596	0	20	cross/white	n/a
12723	0	111	button_press	n/a
12964	0	20	cross/white	n/a
13331	0	20	cross/white	n/a
13698	0	20	cross/white	n/a
13741	0	111	button_press	n/a
14065	0	20	cross/white	n/a
14433	0	20	cross/white	n/a
14782	0	111	button_press	n/a
15167	0	20	cross/white	n/a
15535	0	20	cross/white	n/a
15902	0	20	cross/white	n/a
16270	0	20	cross/white	n/a
16583	0	111	button_press	n/a
16673	0	200	feedback	n/a
17022	0	20	cross/white	n/a
17390	0	20	cross/white	n/a
17757	0	20	cross/white	n/a
18124	0	20	cross/white	n/a
18492	0	20	cross/white	n/a
18499	20	111	button_press	n/a
18859	0	20	cross/white	n/a
19226	0	20	cross/white	n/a
19594	0	20	cross/white	n/a
19961	0	20	cross/white	n/a
20169	0	111	button_press	n/a
20708	0	20	cross/white	n/a
20895	0	111	button_press	n/a
21442	0	20	cross/white	n/a
21810	0	20	cross/white	n/a
21997	0	111	button_press	n/a
22544	0	20	cross/white	n/a
22912	0	20	cross/white	n/a
23087	0	111	button_press	n/a
23646	0	20	cross/white	n/a
23827	0	111	button_press	n/a
24381	0	20	cross/white	n/a
24748	0	20	cross/white	n/a
24941	0	111	button_press	n/a
25483	0	20	cross/white	n/a
25850	0	20	cross/white	n/a
26061	0	111	button_press	n/a
26585	0	20	cross/white	n/a
26952	0	20	cross/white	n/a
27320	0	20	cross/white	n/a
27687	0	20	cross/white	n/a
27898	0	111	button_press	n/a
28054	111	200	feedback	n/a
28440	0	20	cross/white	n/a
28807	0	20	cross/white	n/a
28916	0	111	button_press	n/a
29174	0	20	cross/white	n/a
29542	0	20	cross/white	n/a
29723	0	111	button_press	n/a
30276	0	20	cross/white	n/a
30644	0	20	cross/white	n/a
31011	0	20	cross/white	n/a
31378	0	20	cross/white	n/a
31602	0	111	button_press	n/a
32113	0	20	cross/white	n/a
32330	0	111	button_press	n/a
32848	0	20	cross/white	n/a
32944	0	111	button_press	n/a
33215	0	20	cross/white	n/a
33462	0	111	button_press	n/a
33950	0	20	cross/white	n/a
34317	0	20	cross/white	n/a
34564	0	111	button_press	n/a
35052	0	20	cross/white	n/a
35076	0	111	button_press	n/a
35419	0	20	cross/white	n/a
35654	0	111	button_press	n/a
36154	0	20	cross/white	n/a
36401	0	111	button_press	n/a
36888	0	20	cross/white	n/a
37256	0	20	cross/white	n/a
37623	0	20	cross/white	n/a
37816	0	111	button_press	n/a
38358	0	20	cross/white	n/a
38581	0	111	button_press	n/a
39092	0	20	cross/white	n/a
39460	0	200	feedback	n/a
40513	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
40640	0	20	cross/white	n/a
41152	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
41236	0	20	cross/white	n/a
41363	0	111	button_press	n/a
41712	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
41802	0	20	cross/white	n/a
41857	0	111	button_press	n/a
42296	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
42386	0	20	cross/white	n/a
42453	0	111	button_press	n/a
42874	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
42970	0	20	cross/white	n/a
43067	0	111	button_press	n/a
43470	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
43573	0	20	cross/white	n/a
43597	0	111	button_press	n/a
44072	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
44169	0	20	cross/white	n/a
44271	0	111	button_press	n/a
44687	0	48	white/happy/standard/8	SHINEd_022_y_f_h_b.jpg
44807	0	20	cross/white	n/a
44898	0	111	button_press	n/a
45355	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
45481	0	20	cross/white	n/a
45590	0	111	button_press	n/a
46017	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
46126	0	20	cross/white	n/a
46180	0	111	button_press	n/a
46650	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
46764	0	20	cross/white	n/a
46843	0	111	button_press	n/a
47294	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
47414	0	20	cross/white	n/a
47511	0	111	button_press	n/a
47926	0	35	red/happy/standard/5	SHINEd_025_y_m_h_b.jpg
48011	0	20	cross/white	n/a
48137	0	111	button_press	n/a
48541	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
48673	0	20	cross/white	n/a
49209	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
49317	0	20	cross/white	n/a
49841	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
49962	0	20	cross/white	n/a
50510	0	13	red/angry/standard/3	SHINEd_008_y_m_a_b.jpg
50636	0	20	cross/white	n/a
51184	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
51305	0	20	cross/white	n/a
51859	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
51991	0	20	cross/white	n/a
52533	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
52635	0	20	cross/white	n/a
53129	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
53220	0	20	cross/white	n/a
53737	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
