onset	duration	value	event	stim_file
7699	0	111	button_press	n/a
8121	0	20	cross/white	n/a
8638	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
8723	0	20	cross/white	n/a
9223	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
9343	0	20	cross/white	n/a
9867	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
9969	0	20	cross/white	n/a
10499	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
10626	0	20	cross/white	n/a
11150	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
11252	0	20	cross/white	n/a
11758	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
11860	0	20	cross/white	n/a
12366	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
12468	0	20	cross/white	n/a
12956	0	66	white/neutral/standard/6	SHINEd_008_y_m_n_b.jpg
13040	0	20	cross/white	n/a
13528	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
13631	0	20	cross/white	n/a
14124	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
14215	0	20	cross/white	n/a
14733	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
14859	0	20	cross/white	n/a
15407	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
15527	0	20	cross/white	n/a
16039	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
16130	0	20	cross/white	n/a
16653	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
16780	0	20	cross/white	n/a
17310	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
17412	0	20	cross/white	n/a
17924	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
18033	0	20	cross/white	n/a
18556	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
18671	0	20	cross/white	n/a
19189	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
19291	0	20	cross/white	n/a
19773	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
19857	0	20	cross/white	n/a
20369	0	12	red/angry/standard/2	SHINEd_028_y_f_a_b.jpg
20495	0	20	cross/white	n/a
20610	0	111	button_press	n/a
21031	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
21146	0	20	cross/white	n/a
21664	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
21772	0	20	cross/white	n/a
22278	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
22380	0	20	cross/white	n/a
22874	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
22964	0	20	cross/white	n/a
23452	0	27	white/angry/standard/7	SHINEd_010_y_f_a_a.jpg
23555	0	20	cross/white	n/a
24042	0	28	white/angry/standard/8	SHINEd_028_y_f_a_b.jpg
24127	0	20	cross/white	n/a
24632	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
24753	0	20	cross/white	n/a
25253	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
25337	0	20	cross/white	n/a
25837	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
25951	0	20	cross/white	n/a
26451	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
26535	0	20	cross/white	n/a
27029	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
27138	0	20	cross/white	n/a
27631	0	66	white/neutral/standard/6	SHINEd_008_y_m_n_b.jpg
27722	0	20	cross/white	n/a
28240	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
28366	0	20	cross/white	n/a
28896	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
28992	0	20	cross/white	n/a
29510	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
29631	0	20	cross/white	n/a
30142	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
30233	0	20	cross/white	n/a
30721	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
30817	0	20	cross/white	n/a
31341	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
31467	0	20	cross/white	n/a
31997	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
32100	0	20	cross/white	n/a
32599	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
32696	0	20	cross/white	n/a
33202	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
33316	0	20	cross/white	n/a
33822	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
33912	0	20	cross/white	n/a
34442	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
34574	0	20	cross/white	n/a
35122	0	66	white/neutral/standard/6	SHINEd_008_y_m_n_b.jpg
35237	0	20	cross/white	n/a
35785	0	67	white/neutral/standard/7	SHINEd_016_y_m_n_b.jpg
35917	0	20	cross/white	n/a
36477	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
36604	0	20	cross/white	n/a
37140	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
37248	0	20	cross/white	n/a
37766	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
37874	0	20	cross/white	n/a
38374	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
38465	0	20	cross/white	n/a
38976	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
39097	0	20	cross/white	n/a
39597	0	66	white/neutral/standard/6	SHINEd_008_y_m_n_b.jpg
39681	0	20	cross/white	n/a
40181	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
40295	0	20	cross/white	n/a
40837	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
40964	0	20	cross/white	n/a
41518	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
41632	0	20	cross/white	n/a
42156	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
42264	0	20	cross/white	n/a
42764	0	35	red/happy/standard/5	SHINEd_025_y_m_h_b.jpg
42855	0	20	cross/white	n/a
42963	0	111	button_press	n/a
43354	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
43463	0	20	cross/white	n/a
43999	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
44125	0	20	cross/white	n/a
44643	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
44733	0	20	cross/white	n/a
45233	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
45342	0	20	cross/white	n/a
45859	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
45974	0	20	cross/white	n/a
46492	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
46594	0	20	cross/white	n/a
47100	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
47202	0	20	cross/white	n/a
47708	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
47805	0	20	cross/white	n/a
48286	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
48371	0	20	cross/white	n/a
48882	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
49009	0	20	cross/white	n/a
49533	0	14	red/angry/standard/4	SHINEd_020_y_f_a_b.jpg
49623	0	20	cross/white	n/a
49822	0	111	button_press	n/a
50141	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
50267	0	20	cross/white	n/a
50821	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
50948	0	20	cross/white	n/a
51508	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
51634	0	20	cross/white	n/a
52158	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
52255	0	20	cross/white	n/a
52748	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
