onset	duration	value	event	stim_file
30559	0	20	cross/white	n/a
32028	0	20	cross/white	n/a
33138	0	111	button_press	n/a
33498	0	20	cross/white	n/a
34967	0	20	cross/white	n/a
36436	0	20	cross/white	n/a
37184	0	111	button_press	n/a
37906	0	20	cross/white	n/a
39375	0	20	cross/white	n/a
40074	0	111	button_press	n/a
40845	0	20	cross/white	n/a
42314	0	20	cross/white	n/a
43783	0	20	cross/white	n/a
45252	0	20	cross/white	n/a
45952	0	111	button_press	n/a
46722	0	20	cross/white	n/a
48191	0	20	cross/white	n/a
48698	0	111	button_press	n/a
49660	0	20	cross/white	n/a
51130	0	20	cross/white	n/a
51902	0	111	button_press	n/a
52599	0	20	cross/white	n/a
54068	0	20	cross/white	n/a
54889	0	111	button_press	n/a
55538	0	20	cross/white	n/a
57007	0	20	cross/white	n/a
58476	0	20	cross/white	n/a
59200	0	111	button_press	n/a
59946	0	20	cross/white	n/a
61415	0	20	cross/white	n/a
62115	0	111	button_press	n/a
62885	0	20	cross/white	n/a
64354	0	20	cross/white	n/a
65823	0	20	cross/white	n/a
66547	0	111	button_press	n/a
67293	0	20	cross/white	n/a
68762	0	20	cross/white	n/a
70231	0	20	cross/white	n/a
71773	0	20	cross/white	n/a
72497	0	111	button_press	n/a
73242	0	20	cross/white	n/a
74808	0	200	feedback	n/a
76277	0	20	cross/white	n/a
77746	0	20	cross/white	n/a
79216	0	20	cross/white	n/a
80685	0	20	cross/white	n/a
82154	0	20	cross/white	n/a
83624	0	20	cross/white	n/a
84348	0	111	button_press	n/a
85093	0	20	cross/white	n/a
86562	0	20	cross/white	n/a
87286	0	111	button_press	n/a
88032	0	20	cross/white	n/a
89501	0	20	cross/white	n/a
90970	0	20	cross/white	n/a
91694	0	111	button_press	n/a
92440	0	20	cross/white	n/a
93909	0	20	cross/white	n/a
95378	0	20	cross/white	n/a
96103	0	111	button_press	n/a
96848	0	20	cross/white	n/a
98317	0	20	cross/white	n/a
99786	0	20	cross/white	n/a
101256	0	20	cross/white	n/a
102004	0	111	button_press	n/a
102725	0	20	cross/white	n/a
104099	0	111	button_press	n/a
105664	0	20	cross/white	n/a
107133	0	20	cross/white	n/a
107930	0	111	button_press	n/a
108602	0	20	cross/white	n/a
110072	0	20	cross/white	n/a
111541	0	20	cross/white	n/a
112241	0	111	button_press	n/a
113011	0	20	cross/white	n/a
114480	0	20	cross/white	n/a
115949	0	20	cross/white	n/a
117418	0	20	cross/white	n/a
118142	0	111	button_press	n/a
118888	0	20	cross/white	n/a
120357	0	200	feedback	n/a
121899	0	20	cross/white	n/a
123368	0	20	cross/white	n/a
124212	0	111	button_press	n/a
124837	0	20	cross/white	n/a
126307	0	20	cross/white	n/a
127776	0	20	cross/white	n/a
128452	0	111	button_press	n/a
129245	0	20	cross/white	n/a
130715	0	20	cross/white	n/a
132184	0	20	cross/white	n/a
133653	0	20	cross/white	n/a
134329	0	111	button_press	n/a
135123	0	20	cross/white	n/a
136592	0	20	cross/white	n/a
138061	0	20	cross/white	n/a
138785	0	111	button_press	n/a
139531	0	20	cross/white	n/a
141000	0	20	cross/white	n/a
142469	0	20	cross/white	n/a
143145	0	111	button_press	n/a
143939	0	20	cross/white	n/a
145408	0	20	cross/white	n/a
146877	0	20	cross/white	n/a
147553	0	111	button_press	n/a
148347	0	20	cross/white	n/a
149287	0	111	button_press	n/a
149816	0	20	cross/white	n/a
151285	0	20	cross/white	n/a
152755	0	20	cross/white	n/a
154224	0	20	cross/white	n/a
154923	0	111	button_press	n/a
155694	0	20	cross/white	n/a
157163	0	20	cross/white	n/a
157863	0	111	button_press	n/a
