onset	duration	value	event	stim_file
75025	0	20	cross/white	n/a
76494	0	20	cross/white	n/a
77963	0	20	cross/white	n/a
79433	0	20	cross/white	n/a
80902	0	20	cross/white	n/a
81674	0	111	button_press	n/a
82371	0	20	cross/white	n/a
83840	0	20	cross/white	n/a
85310	0	20	cross/white	n/a
86779	0	20	cross/white	n/a
87696	0	111	button_press	n/a
88249	0	20	cross/white	n/a
89430	0	111	button_press	n/a
89718	0	20	cross/white	n/a
91187	0	20	cross/white	n/a
92656	0	20	cross/white	n/a
94126	0	20	cross/white	n/a
95595	0	20	cross/white	n/a
96439	0	111	button_press	n/a
97064	0	20	cross/white	n/a
98534	0	20	cross/white	n/a
99498	0	111	button_press	n/a
100003	0	20	cross/white	n/a
101472	0	20	cross/white	n/a
102389	0	111	button_press	n/a
102942	0	20	cross/white	n/a
104411	0	20	cross/white	n/a
105880	0	20	cross/white	n/a
107350	0	20	cross/white	n/a
108290	0	111	button_press	n/a
108819	0	20	cross/white	n/a
110288	0	20	cross/white	n/a
111157	0	111	button_press	n/a
111758	0	20	cross/white	n/a
113227	0	20	cross/white	n/a
114696	0	20	cross/white	n/a
115613	0	111	button_press	n/a
116166	0	20	cross/white	n/a
117635	0	20	cross/white	n/a
119442	0	200	feedback	n/a
120646	0	20	cross/white	n/a
122115	0	20	cross/white	n/a
123585	0	20	cross/white	n/a
124525	0	111	button_press	n/a
125054	0	20	cross/white	n/a
125970	0	111	button_press	n/a
126523	0	20	cross/white	n/a
127993	0	20	cross/white	n/a
129462	0	20	cross/white	n/a
130931	0	20	cross/white	n/a
131848	0	111	button_press	n/a
132401	0	20	cross/white	n/a
133870	0	20	cross/white	n/a
135339	0	20	cross/white	n/a
136256	0	111	button_press	n/a
136809	0	20	cross/white	n/a
138278	0	20	cross/white	n/a
139194	0	111	button_press	n/a
139747	0	20	cross/white	n/a
141217	0	20	cross/white	n/a
142686	0	20	cross/white	n/a
144155	0	20	cross/white	n/a
144927	0	111	button_press	n/a
145625	0	20	cross/white	n/a
147094	0	20	cross/white	n/a
148563	0	20	cross/white	n/a
149383	0	111	button_press	n/a
150033	0	20	cross/white	n/a
151502	0	20	cross/white	n/a
152971	0	20	cross/white	n/a
153839	0	111	button_press	n/a
154441	0	20	cross/white	n/a
155910	0	20	cross/white	n/a
157379	0	20	cross/white	n/a
158848	0	20	cross/white	n/a
159669	0	111	button_press	n/a
160318	0	20	cross/white	n/a
161787	0	20	cross/white	n/a
162679	0	111	button_press	n/a
163256	0	20	cross/white	n/a
164726	0	200	feedback	n/a
166267	0	20	cross/white	n/a
167328	0	111	button_press	n/a
167737	0	20	cross/white	n/a
169206	0	20	cross/white	n/a
170675	0	20	cross/white	n/a
172169	0	20	cross/white	n/a
172941	0	111	button_press	n/a
173638	0	20	cross/white	n/a
175107	0	20	cross/white	n/a
176577	0	20	cross/white	n/a
178046	0	20	cross/white	n/a
178794	0	111	button_press	n/a
179515	0	20	cross/white	n/a
180480	0	111	button_press	n/a
180985	0	20	cross/white	n/a
182454	0	20	cross/white	n/a
183923	0	20	cross/white	n/a
185393	0	20	cross/white	n/a
186213	0	111	button_press	n/a
186862	0	20	cross/white	n/a
188331	0	20	cross/white	n/a
189801	0	20	cross/white	n/a
190669	0	111	button_press	n/a
191270	0	20	cross/white	n/a
192739	0	20	cross/white	n/a
194209	0	20	cross/white	n/a
195678	0	20	cross/white	n/a
196522	0	111	button_press	n/a
197147	0	20	cross/white	n/a
198617	0	20	cross/white	n/a
199702	0	111	button_press	n/a
200086	0	20	cross/white	n/a
201555	0	20	cross/white	n/a
202568	0	111	button_press	n/a
203025	0	20	cross/white	n/a
204494	0	20	cross/white	n/a
205963	0	20	cross/white	n/a
207433	0	20	cross/white	n/a
208325	0	111	button_press	n/a
208902	0	20	cross/white	n/a
210371	0	200	feedback	n/a
214659	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
215020	0	20	cross/white	n/a
216971	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
217357	0	20	cross/white	n/a
219308	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
219669	0	20	cross/white	n/a
221621	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
222030	0	20	cross/white	n/a
224101	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
224559	0	20	cross/white	n/a
226703	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
227184	0	20	cross/white	n/a
229208	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
229569	0	20	cross/white	n/a
231472	0	48	white/happy/standard/8	SHINEd_022_y_f_h_b.jpg
231809	0	20	cross/white	n/a
233688	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
234025	0	20	cross/white	n/a
236024	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
236506	0	20	cross/white	n/a
238578	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
238963	0	20	cross/white	n/a
240986	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
241420	0	20	cross/white	n/a
243443	0	35	red/happy/standard/5	SHINEd_025_y_m_h_b.jpg
243780	0	20	cross/white	n/a
244215	0	111	button_press	n/a
245804	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
246310	0	20	cross/white	n/a
248405	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
248791	0	20	cross/white	n/a
250838	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
251320	0	20	cross/white	n/a
253439	0	13	red/angry/standard/3	SHINEd_008_y_m_a_b.jpg
253873	0	20	cross/white	n/a
254187	0	111	button_press	n/a
255872	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
256258	0	20	cross/white	n/a
258233	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
258618	0	20	cross/white	n/a
260545	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
260883	0	20	cross/white	n/a
262930	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
263436	0	20	cross/white	n/a
265676	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
266206	0	20	cross/white	n/a
268253	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
268590	0	20	cross/white	n/a
270493	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
270879	0	20	cross/white	n/a
272902	0	16	red/angry/standard/6	SHINEd_010_y_f_a_a.jpg
273336	0	20	cross/white	n/a
273915	0	111	button_press	n/a
275479	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
275985	0	20	cross/white	n/a
278129	0	32	red/happy/standard/2	SHINEd_037_y_m_h_a.jpg
278587	0	20	cross/white	n/a
279045	0	111	button_press	n/a
280562	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
280899	0	20	cross/white	n/a
282826	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
283163	0	20	cross/white	n/a
285187	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
285693	0	20	cross/white	n/a
287813	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
288222	0	20	cross/white	n/a
290222	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
290630	0	20	cross/white	n/a
292581	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
292919	0	20	cross/white	n/a
294797	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
295159	0	20	cross/white	n/a
297230	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
297736	0	20	cross/white	n/a
299880	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
300338	0	20	cross/white	n/a
302481	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
302963	0	20	cross/white	n/a
305083	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
305516	0	20	cross/white	n/a
307636	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
308118	0	20	cross/white	n/a
310286	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
310792	0	20	cross/white	n/a
312936	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
313345	0	20	cross/white	n/a
315320	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
315705	0	20	cross/white	n/a
317656	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
318018	0	20	cross/white	n/a
319896	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
320234	0	20	cross/white	n/a
322161	0	48	white/happy/standard/8	SHINEd_022_y_f_h_b.jpg
322546	0	20	cross/white	n/a
324473	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
324810	0	20	cross/white	n/a
326713	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
327099	0	20	cross/white	n/a
329170	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
329676	0	20	cross/white	n/a
331699	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
332037	0	20	cross/white	n/a
333891	0	15	red/angry/standard/5	SHINEd_010_y_f_a_a.jpg
334229	0	20	cross/white	n/a
334832	0	111	button_press	n/a
336252	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
336758	0	20	cross/white	n/a
338926	0	27	white/angry/standard/7	SHINEd_010_y_f_a_a.jpg
339407	0	20	cross/white	n/a
341528	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
341937	0	20	cross/white	n/a
344032	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
344514	0	20	cross/white	n/a
346610	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
347019	0	20	cross/white	n/a
349115	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
349596	0	20	cross/white	n/a
351644	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
352005	0	20	cross/white	n/a
354125	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
354655	0	20	cross/white	n/a
356822	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
357256	0	20	cross/white	n/a
359376	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
359857	0	20	cross/white	n/a
361954	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
362363	0	20	cross/white	n/a
364482	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
364988	0	20	cross/white	n/a
367156	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
367638	0	20	cross/white	n/a
369830	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
370335	0	20	cross/white	n/a
372383	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
372720	0	20	cross/white	n/a
374671	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
375105	0	20	cross/white	n/a
377200	0	35	red/happy/standard/5	SHINEd_025_y_m_h_b.jpg
377658	0	20	cross/white	n/a
378117	0	111	button_press	n/a
379730	0	36	red/happy/standard/6	SHINEd_028_y_f_h_a.jpg
380163	0	20	cross/white	n/a
380477	0	111	button_press	n/a
382307	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
382789	0	20	cross/white	n/a
384884	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
385318	0	20	cross/white	n/a
387317	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
387678	0	20	cross/white	n/a
389726	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
390207	0	20	cross/white	n/a
392280	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
392689	0	20	cross/white	n/a
394688	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
395073	0	20	cross/white	n/a
397072	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
397458	0	20	cross/white	n/a
399553	0	12	red/angry/standard/2	SHINEd_028_y_f_a_b.jpg
400059	0	20	cross/white	n/a
400494	0	111	button_press	n/a
402131	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
402516	0	20	cross/white	n/a
404588	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
405069	0	20	cross/white	n/a
407189	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
407623	0	20	cross/white	n/a
409670	0	26	white/angry/standard/6	SHINEd_010_y_f_a_a.jpg
410104	0	20	cross/white	n/a
412079	0	27	white/angry/standard/7	SHINEd_010_y_f_a_a.jpg
412416	0	20	cross/white	n/a
414415	0	31	red/happy/deviant/1	SHINEd_010_y_f_h_a.jpg
414873	0	20	cross/white	n/a
415211	0	111	button_press	n/a
416993	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
417450	0	20	cross/white	n/a
419546	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
419979	0	20	cross/white	n/a
422004	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
422412	0	20	cross/white	n/a
