onset	duration	value	event	stim_file
1942	0	20	cross/white	n/a
2309	0	20	cross/white	n/a
2677	0	20	cross/white	n/a
2966	0	111	button_press	n/a
3411	0	20	cross/white	n/a
3610	0	111	button_press	n/a
4146	0	20	cross/white	n/a
4513	0	20	cross/white	n/a
4881	0	20	cross/white	n/a
5080	0	111	button_press	n/a
5615	0	20	cross/white	n/a
5820	0	111	button_press	n/a
6350	0	20	cross/white	n/a
6717	0	20	cross/white	n/a
6910	0	111	button_press	n/a
7452	0	20	cross/white	n/a
7645	0	111	button_press	n/a
8187	0	20	cross/white	n/a
8554	0	20	cross/white	n/a
8921	0	20	cross/white	n/a
9289	0	20	cross/white	n/a
9494	0	111	button_press	n/a
10023	0	20	cross/white	n/a
10240	0	111	button_press	n/a
10758	0	20	cross/white	n/a
10945	0	111	button_press	n/a
11493	0	20	cross/white	n/a
11860	0	20	cross/white	n/a
12227	0	20	cross/white	n/a
12433	0	111	button_press	n/a
13034	0	200	feedback	n/a
13347	0	20	cross/white	n/a
13715	0	20	cross/white	n/a
14046	0	111	button_press	n/a
14449	0	20	cross/white	n/a
14648	0	111	button_press	n/a
15184	0	20	cross/white	n/a
15551	0	20	cross/white	n/a
15750	0	111	button_press	n/a
16286	0	20	cross/white	n/a
16653	0	20	cross/white	n/a
17021	0	20	cross/white	n/a
17388	0	20	cross/white	n/a
17617	0	111	button_press	n/a
18123	0	20	cross/white	n/a
18352	0	111	button_press	n/a
18857	0	20	cross/white	n/a
19225	0	20	cross/white	n/a
19436	0	111	button_press	n/a
19959	0	20	cross/white	n/a
20176	0	111	button_press	n/a
20694	0	20	cross/white	n/a
21061	0	20	cross/white	n/a
21429	0	20	cross/white	n/a
21796	0	20	cross/white	n/a
22013	0	111	button_press	n/a
22531	0	20	cross/white	n/a
22898	0	20	cross/white	n/a
23121	0	111	button_press	n/a
23633	0	20	cross/white	n/a
23832	0	111	button_press	n/a
24367	0	200	feedback	n/a
24753	0	20	cross/white	n/a
25120	0	20	cross/white	n/a
25487	0	20	cross/white	n/a
25692	0	111	button_press	n/a
26222	0	20	cross/white	n/a
26589	0	20	cross/white	n/a
26794	0	111	button_press	n/a
27324	0	20	cross/white	n/a
27529	0	111	button_press	n/a
28059	0	20	cross/white	n/a
28426	0	20	cross/white	n/a
28631	0	111	button_press	n/a
29161	0	20	cross/white	n/a
29528	0	20	cross/white	n/a
29733	0	111	button_press	n/a
30263	0	20	cross/white	n/a
30630	0	20	cross/white	n/a
30811	0	111	button_press	n/a
31365	0	20	cross/white	n/a
31732	0	20	cross/white	n/a
31925	0	111	button_press	n/a
32467	0	20	cross/white	n/a
32672	0	111	button_press	n/a
33201	0	20	cross/white	n/a
33569	0	20	cross/white	n/a
33936	0	20	cross/white	n/a
34303	0	20	cross/white	n/a
34509	0	111	button_press	n/a
34894	0	111	button_press	n/a
35405	0	20	cross/white	n/a
35773	0	200	feedback	n/a
36815	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
36917	0	20	cross/white	n/a
37074	0	111	button_press	n/a
37435	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
37525	0	20	cross/white	n/a
37628	0	111	button_press	n/a
38019	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
38127	0	20	cross/white	n/a
38140	20	111	button_press	n/a
38633	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
38736	0	20	cross/white	n/a
39259	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
39338	0	111	button_press	n/a
39910	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
40012	0	20	cross/white	n/a
40019	20	111	button_press	n/a
40542	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
40657	0	111	button_press	n/a
41187	0	48	white/happy/standard/8	SHINEd_022_y_f_h_b.jpg
41283	0	20	cross/white	n/a
41302	20	111	button_press	n/a
41789	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
41904	0	111	button_press	n/a
42409	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
42511	0	20	cross/white	n/a
42518	20	111	button_press	n/a
42999	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
43595	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
43704	0	111	button_press	n/a
44221	0	35	red/happy/standard/5	SHINEd_025_y_m_h_b.jpg
44306	0	20	cross/white	n/a
44348	0	111	button_press	n/a
44818	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
44938	0	111	button_press	n/a
45498	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
45619	0	20	cross/white	n/a
45643	0	111	button_press	n/a
46154	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
46263	0	111	button_press	n/a
46769	0	13	red/angry/standard/3	SHINEd_008_y_m_a_b.jpg
46859	0	20	cross/white	n/a
46895	0	111	button_press	n/a
47365	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
47997	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
48093	0	20	cross/white	n/a
48112	20	111	button_press	n/a
48611	0	21	white/angry/deviant/1	SHINEd_010_y_f_a_a.jpg
48726	0	111	button_press	n/a
49274	0	22	white/angry/standard/2	SHINEd_010_y_f_a_a.jpg
49389	0	111	button_press	n/a
49912	0	23	white/angry/standard/3	SHINEd_010_y_f_a_a.jpg
50556	0	24	white/angry/standard/4	SHINEd_008_y_m_a_b.jpg
50678	0	111	button_press	n/a
51201	0	25	white/angry/standard/5	SHINEd_010_y_f_a_a.jpg
51309	0	20	cross/white	n/a
51328	20	111	button_press	n/a
51803	0	16	red/angry/standard/6	SHINEd_010_y_f_a_a.jpg
51893	0	20	cross/white	n/a
51996	0	111	button_press	n/a
52369	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
52453	0	20	cross/white	n/a
52544	0	111	button_press	n/a
52965	0	32	red/happy/standard/2	SHINEd_037_y_m_h_a.jpg
53098	0	20	cross/white	n/a
53170	0	111	button_press	n/a
53664	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
53766	0	111	button_press	n/a
54332	0	44	white/happy/standard/4	SHINEd_028_y_f_h_a.jpg
54441	0	20	cross/white	n/a
54465	0	111	button_press	n/a
54970	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
55085	0	111	button_press	n/a
55645	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
55771	0	20	cross/white	n/a
55796	0	111	button_press	n/a
56313	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
56410	0	111	button_press	n/a
56982	0	61	white/neutral/deviant/1	SHINEd_008_y_m_n_b.jpg
57090	0	111	button_press	n/a
57614	0	62	white/neutral/standard/2	SHINEd_008_y_m_n_b.jpg
57638	62	111	button_press	n/a
58186	0	63	white/neutral/standard/3	SHINEd_008_y_m_n_b.jpg
58270	0	20	cross/white	n/a
58295	0	111	button_press	n/a
58776	0	64	white/neutral/standard/4	SHINEd_008_y_m_n_b.jpg
58867	0	111	button_press	n/a
59421	0	65	white/neutral/standard/5	SHINEd_008_y_m_n_b.jpg
59499	0	111	button_press	n/a
60023	0	41	white/happy/deviant/1	SHINEd_037_y_m_h_a.jpg
60125	0	20	cross/white	n/a
60138	20	111	button_press	n/a
60619	0	42	white/happy/standard/2	SHINEd_028_y_f_h_a.jpg
60715	0	20	cross/white	n/a
60806	0	111	button_press	n/a
61209	0	43	white/happy/standard/3	SHINEd_028_y_f_h_a.jpg
61311	0	20	cross/white	n/a
61342	0	111	button_press	n/a
61787	0	111	button_press	n/a
61884	0	20	cross/white	n/a
62341	0	45	white/happy/standard/5	SHINEd_028_y_f_h_a.jpg
62425	0	20	cross/white	n/a
62456	0	111	button_press	n/a
62925	0	46	white/happy/standard/6	SHINEd_028_y_f_h_a.jpg
63046	0	20	cross/white	n/a
63053	20	111	button_press	n/a
63588	0	47	white/happy/standard/7	SHINEd_025_y_m_h_b.jpg
