onset	duration	value	event	stim_file
25164	0	20	cross/white	n/a
25531	0	20	cross/white	n/a
25899	0	20	cross/white	n/a
26218	0	111	button_press	n/a
26531	0	111	button_press	n/a
27001	0	20	cross/white	n/a
27368	0	20	cross/white	n/a
27735	0	20	cross/white	n/a
28103	0	20	cross/white	n/a
28302	0	111	button_press	n/a
28837	0	20	cross/white	n/a
29205	0	20	cross/white	n/a
29404	0	111	button_press	n/a
29939	0	20	cross/white	n/a
30150	0	111	button_press	n/a
30674	0	20	cross/white	n/a
31041	0	20	cross/white	n/a
31228	0	111	button_press	n/a
31776	0	20	cross/white	n/a
31993	0	111	button_press	n/a
32511	0	20	cross/white	n/a
32878	0	20	cross/white	n/a
33089	0	111	button_press	n/a
33613	0	20	cross/white	n/a
33980	0	20	cross/white	n/a
34347	0	20	cross/white	n/a
34715	0	20	cross/white	n/a
34914	0	111	button_press	n/a
35335	0	111	button_press	n/a
35817	0	20	cross/white	n/a
36268	0	200	feedback	n/a
36569	0	20	cross/white	n/a
36937	0	20	cross/white	n/a
37304	0	20	cross/white	n/a
37515	0	111	button_press	n/a
38039	0	20	cross/white	n/a
38246	0	111	button_press	n/a
38785	0	20	cross/white	n/a
39153	0	20	cross/white	n/a
39520	0	20	cross/white	n/a
39725	0	111	button_press	n/a
40255	0	20	cross/white	n/a
40448	0	111	button_press	n/a
40989	0	20	cross/white	n/a
41357	0	20	cross/white	n/a
41724	0	20	cross/white	n/a
41911	0	111	button_press	n/a
42459	0	20	cross/white	n/a
42646	0	111	button_press	n/a
43193	0	20	cross/white	n/a
43561	0	20	cross/white	n/a
43928	0	20	cross/white	n/a
44133	0	111	button_press	n/a
44663	0	20	cross/white	n/a
44874	0	111	button_press	n/a
45397	0	20	cross/white	n/a
45765	0	20	cross/white	n/a
46132	0	20	cross/white	n/a
46349	0	111	button_press	n/a
46734	0	111	button_press	n/a
47234	0	20	cross/white	n/a
47601	0	200	feedback	n/a
47987	0	20	cross/white	n/a
48354	0	20	cross/white	n/a
48721	0	20	cross/white	n/a
48920	0	111	button_press	n/a
49456	0	20	cross/white	n/a
49649	0	111	button_press	n/a
50191	0	20	cross/white	n/a
50378	0	111	button_press	n/a
50925	0	20	cross/white	n/a
51293	0	20	cross/white	n/a
51660	0	20	cross/white	n/a
51853	0	111	button_press	n/a
52395	0	20	cross/white	n/a
52600	0	111	button_press	n/a
53129	0	20	cross/white	n/a
53497	0	20	cross/white	n/a
53684	0	111	button_press	n/a
54231	0	20	cross/white	n/a
54599	0	20	cross/white	n/a
54786	0	111	button_press	n/a
55333	0	20	cross/white	n/a
55701	0	20	cross/white	n/a
56068	0	20	cross/white	n/a
56273	0	111	button_press	n/a
56803	0	20	cross/white	n/a
57008	0	111	button_press	n/a
